Tahun;Bulan;Negara;Komoditas;Volume;Tabel Harga
2022;December;JAPAN;ketumbar;13.0;2.87
2022;January;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;February;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;March;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;April;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;May;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;June;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;July;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;August;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;September;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;October;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;November;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;December;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2022;January;MALAYSIA;ketumbar;5150.0;1.46
2022;February;MALAYSIA;ketumbar;5150.0;1.46
2022;March;MALAYSIA;ketumbar;5150.0;1.46
2022;April;MALAYSIA;ketumbar;5150.0;1.46
2022;May;MALAYSIA;ketumbar;18375.0;1.58
2022;June;MALAYSIA;ketumbar;5150.0;1.46
2022;July;MALAYSIA;ketumbar;11500.0;1.37
2022;August;MALAYSIA;ketumbar;2500.0;0.45
2022;September;MALAYSIA;ketumbar;5150.0;1.46
2022;October;MALAYSIA;ketumbar;9000.0;1.53
2022;November;MALAYSIA;ketumbar;5150.0;1.46
2022;December;MALAYSIA;ketumbar;5150.0;1.46
2022;January;MAURITIUS;ketumbar;60.0;2.35
2022;February;MAURITIUS;ketumbar;60.0;2.35
2022;March;MAURITIUS;ketumbar;60.0;2.35
2022;April;MAURITIUS;ketumbar;60.0;2.35
2022;May;MAURITIUS;ketumbar;60.0;2.35
2022;June;MAURITIUS;ketumbar;60.0;2.35
2022;July;MAURITIUS;ketumbar;60.0;2.35
2022;August;MAURITIUS;ketumbar;60.0;2.35
2022;September;MAURITIUS;ketumbar;60.0;2.35
2022;October;MAURITIUS;ketumbar;60.0;2.35
2022;November;MAURITIUS;ketumbar;60.0;2.35
2022;December;MAURITIUS;ketumbar;60.0;2.35
2022;January;QATAR;ketumbar;147.0;1.48
2022;February;QATAR;ketumbar;10.0;2.955
2022;March;QATAR;ketumbar;10.0;2.955
2022;April;QATAR;ketumbar;15.0;5.14
2022;May;QATAR;ketumbar;10.0;2.955
2022;June;QATAR;ketumbar;15.0;5.14
2022;July;QATAR;ketumbar;20.0;12.06
2022;August;QATAR;ketumbar;10.0;2.955
2022;September;QATAR;ketumbar;10.0;2.955
2022;October;QATAR;ketumbar;10.0;2.955
2022;November;QATAR;ketumbar;10.0;2.955
2022;December;QATAR;ketumbar;10.0;2.955
2022;January;SAUDI ARABIA;ketumbar;200.0;0.14
2022;February;SAUDI ARABIA;ketumbar;200.0;0.14
2022;March;SAUDI ARABIA;ketumbar;200.0;0.14
2022;April;SAUDI ARABIA;ketumbar;200.0;0.14
2022;May;SAUDI ARABIA;ketumbar;200.0;0.14
2022;June;SAUDI ARABIA;ketumbar;200.0;0.14
2022;July;SAUDI ARABIA;ketumbar;200.0;0.14
2022;August;SAUDI ARABIA;ketumbar;200.0;0.14
2022;September;SAUDI ARABIA;ketumbar;200.0;0.14
2022;October;SAUDI ARABIA;ketumbar;200.0;0.14
2022;November;SAUDI ARABIA;ketumbar;200.0;0.14
2022;December;SAUDI ARABIA;ketumbar;200.0;0.14
2022;January;SINGAPORE;ketumbar;3.08;19.47
2022;February;SINGAPORE;ketumbar;3.08;19.47
2022;March;SINGAPORE;ketumbar;2.0;0.44
2022;April;SINGAPORE;ketumbar;3.08;19.47
2022;May;SINGAPORE;ketumbar;10.0;0.76
2022;June;SINGAPORE;ketumbar;3.08;19.47
2022;July;SINGAPORE;ketumbar;1.2;1.67
2022;August;SINGAPORE;ketumbar;4000.0;1.6
2022;September;SINGAPORE;ketumbar;3.08;19.47
2022;October;SINGAPORE;ketumbar;3.08;19.47
2022;November;SINGAPORE;ketumbar;3.08;19.47
2022;December;SINGAPORE;ketumbar;3.08;19.47
2022;January;TAIWAN;ketumbar;651.7;2.63
2022;February;TAIWAN;ketumbar;788.8;2.49
2022;March;TAIWAN;ketumbar;680.0;1.88
2022;April;TAIWAN;ketumbar;680.0;1.88
2022;May;TAIWAN;ketumbar;680.0;1.88
2022;June;TAIWAN;ketumbar;688.8;2.85
2022;July;TAIWAN;ketumbar;713.0;1.48
2022;August;TAIWAN;ketumbar;662.0;1.49
2022;September;TAIWAN;ketumbar;680.0;1.88
2022;October;TAIWAN;ketumbar;518.0;1.48
2022;November;TAIWAN;ketumbar;520.0;1.88
2022;December;TAIWAN;ketumbar;680.0;1.88
2022;January;THAILAND;ketumbar;7000.0;1.36
2022;February;THAILAND;ketumbar;7000.0;1.36
2022;March;THAILAND;ketumbar;7000.0;1.36
2022;April;THAILAND;ketumbar;7000.0;2.2
2022;May;THAILAND;ketumbar;7000.0;1.36
2022;June;THAILAND;ketumbar;7000.0;1.36
2022;July;THAILAND;ketumbar;7000.0;1.36
2022;August;THAILAND;ketumbar;7000.0;1.36
2022;September;THAILAND;ketumbar;7000.0;1.36
2022;October;THAILAND;ketumbar;7000.0;1.36
2022;November;THAILAND;ketumbar;7000.0;1.36
2022;December;THAILAND;ketumbar;7000.0;1.36
2022;January;UNITED STATES;ketumbar;1.2000000000000002;3.205
2022;February;UNITED STATES;ketumbar;1.2000000000000002;3.205
2022;March;UNITED STATES;ketumbar;1.2000000000000002;3.205
2022;April;UNITED STATES;ketumbar;1.2000000000000002;3.205
2022;May;UNITED STATES;ketumbar;1.2000000000000002;3.205
2022;June;UNITED STATES;ketumbar;1.2000000000000002;3.205
2022;July;UNITED STATES;ketumbar;1.2000000000000002;3.205
2022;August;UNITED STATES;ketumbar;0.3;4.47
2022;September;UNITED STATES;ketumbar;1.2000000000000002;3.205
2022;October;UNITED STATES;ketumbar;1.2000000000000002;3.205
2022;November;UNITED STATES;ketumbar;1.2000000000000002;3.205
2022;December;UNITED STATES;ketumbar;1.2000000000000002;3.205
2023;January;EAST TIMOR;ketumbar;199.0;0.425
2023;February;EAST TIMOR;ketumbar;450.0;0.94
2023;March;EAST TIMOR;ketumbar;100.0;0.6
2023;April;EAST TIMOR;ketumbar;50.0;0.4
2023;May;EAST TIMOR;ketumbar;750.0;1.13
2023;June;EAST TIMOR;ketumbar;400.0;1.37
2023;July;EAST TIMOR;ketumbar;900.0;3.12
2023;August;EAST TIMOR;ketumbar;750.0;0.44
2023;September;EAST TIMOR;ketumbar;150.0;1.2
2023;October;EAST TIMOR;ketumbar;250.0;0.32
2023;November;EAST TIMOR;ketumbar;199.0;0.425
2023;December;EAST TIMOR;ketumbar;199.0;0.425
2023;January;HONG KONG;ketumbar;5.0;3.74
2023;February;HONG KONG;ketumbar;80.53999999999999;2.25
2023;March;HONG KONG;ketumbar;80.53999999999999;2.25
2023;April;HONG KONG;ketumbar;80.53999999999999;2.25
2023;May;HONG KONG;ketumbar;80.53999999999999;2.25
2023;June;HONG KONG;ketumbar;80.53999999999999;2.25
2023;July;HONG KONG;ketumbar;80.53999999999999;2.25
2023;August;HONG KONG;ketumbar;13.0;1.14
2023;September;HONG KONG;ketumbar;80.53999999999999;2.25
2023;October;HONG KONG;ketumbar;80.53999999999999;2.25
2023;November;HONG KONG;ketumbar;80.53999999999999;2.25
2023;December;HONG KONG;ketumbar;80.53999999999999;2.25
2023;January;INDIA;ketumbar;5000.0;13.88
2023;February;INDIA;ketumbar;5000.0;13.88
2023;March;INDIA;ketumbar;5000.0;13.88
2023;April;INDIA;ketumbar;5000.0;13.88
2023;May;INDIA;ketumbar;5000.0;13.88
2023;June;INDIA;ketumbar;5000.0;13.88
2023;July;INDIA;ketumbar;5000.0;13.88
2023;August;INDIA;ketumbar;11000.0;12.74
2023;September;INDIA;ketumbar;5000.0;13.88
2023;October;INDIA;ketumbar;5000.0;13.88
2023;November;INDIA;ketumbar;5000.0;13.88
2023;December;INDIA;ketumbar;5000.0;13.88
2023;January;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2023;February;KOREA, REPUBLIC OF;ketumbar;120.0;1.34
2023;March;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2023;April;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2023;May;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2023;June;KOREA, REPUBLIC OF;ketumbar;680.0;3.09
2023;July;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2023;August;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2023;September;KOREA, REPUBLIC OF;ketumbar;557.2;3.46
2023;October;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2023;November;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2023;December;KOREA, REPUBLIC OF;ketumbar;560.0;3.46
2023;January;MALAYSIA;ketumbar;5150.0;1.46
2023;February;MALAYSIA;ketumbar;3780.0;0.46
2023;March;MALAYSIA;ketumbar;5150.0;1.46
2023;April;MALAYSIA;ketumbar;5150.0;1.46
2023;May;MALAYSIA;ketumbar;5150.0;1.46
2023;June;MALAYSIA;ketumbar;5150.0;1.46
2023;July;MALAYSIA;ketumbar;5150.0;1.46
2023;August;MALAYSIA;ketumbar;10000.0;1.54
2023;September;MALAYSIA;ketumbar;5150.0;1.46
2023;October;MALAYSIA;ketumbar;5150.0;1.46
2023;November;MALAYSIA;ketumbar;5150.0;1.46
2023;December;MALAYSIA;ketumbar;5150.0;1.46
2023;January;QATAR;ketumbar;10.0;2.955
2023;February;QATAR;ketumbar;150.0;4.72
2023;March;QATAR;ketumbar;65.0;4.8
2023;April;QATAR;ketumbar;10.0;2.955
2023;May;QATAR;ketumbar;10.0;2.955
2023;June;QATAR;ketumbar;10.0;2.955
2023;July;QATAR;ketumbar;10.0;2.955
2023;August;QATAR;ketumbar;10.0;2.955
2023;September;QATAR;ketumbar;10.0;2.955
2023;October;QATAR;ketumbar;10.0;2.955
2023;November;QATAR;ketumbar;10.0;2.955
2023;December;QATAR;ketumbar;10.0;2.955
2023;January;SINGAPORE;ketumbar;3.08;19.47
2023;February;SINGAPORE;ketumbar;3.08;19.47
2023;March;SINGAPORE;ketumbar;1.0;1.0
2023;April;SINGAPORE;ketumbar;3.08;19.47
2023;May;SINGAPORE;ketumbar;3.08;19.47
2023;June;SINGAPORE;ketumbar;3.08;19.47
2023;July;SINGAPORE;ketumbar;3.08;19.47
2023;August;SINGAPORE;ketumbar;3.08;19.47
2023;September;SINGAPORE;ketumbar;3.08;19.47
2023;October;SINGAPORE;ketumbar;0.94;1.06
2023;November;SINGAPORE;ketumbar;2000.0;1.99
2023;December;SINGAPORE;ketumbar;3.08;19.47
2023;January;TAIWAN;ketumbar;680.0;1.88
2023;February;TAIWAN;ketumbar;100.0;1.4
2023;March;TAIWAN;ketumbar;1556.0;1.5
2023;April;TAIWAN;ketumbar;680.0;1.88
2023;May;TAIWAN;ketumbar;7200.0;2.62
2023;June;TAIWAN;ketumbar;680.0;1.88
2023;July;TAIWAN;ketumbar;400.0;1.76
2023;August;TAIWAN;ketumbar;435.0;2.16
2023;September;TAIWAN;ketumbar;250.0;2.45
2023;October;TAIWAN;ketumbar;500.0;2.45
2023;November;TAIWAN;ketumbar;680.0;2.36
2023;December;TAIWAN;ketumbar;680.0;1.88
2023;January;THAILAND;ketumbar;7000.0;1.36
2023;February;THAILAND;ketumbar;7000.0;1.36
2023;March;THAILAND;ketumbar;1.0;0.52
2023;April;THAILAND;ketumbar;7000.0;1.36
2023;May;THAILAND;ketumbar;8000.0;2.06
2023;June;THAILAND;ketumbar;7000.0;1.36
2023;July;THAILAND;ketumbar;46000.0;1.04
2023;August;THAILAND;ketumbar;6000.0;2.06
2023;September;THAILAND;ketumbar;23000.0;1.01
2023;October;THAILAND;ketumbar;7000.0;1.36
2023;November;THAILAND;ketumbar;7000.0;1.36
2023;December;THAILAND;ketumbar;7000.0;1.36
2023;January;UNITED STATES;ketumbar;1.2000000000000002;3.205
2023;February;UNITED STATES;ketumbar;1.2000000000000002;3.205
2023;March;UNITED STATES;ketumbar;1.2000000000000002;3.205
2023;April;UNITED STATES;ketumbar;1.2000000000000002;3.205
2023;May;UNITED STATES;ketumbar;1.2000000000000002;3.205
2023;June;UNITED STATES;ketumbar;1.2000000000000002;3.205
2023;July;UNITED STATES;ketumbar;0.5;1.94
2023;August;UNITED STATES;ketumbar;0.8;1.45
2023;September;UNITED STATES;ketumbar;1.2000000000000002;3.205
2023;October;UNITED STATES;ketumbar;1.6;1.17
2023;November;UNITED STATES;ketumbar;1.2000000000000002;3.205
2023;December;UNITED STATES;ketumbar;1.2000000000000002;3.205
2017;January;ALGERIA;Kopi;516600.0;2.15
2017;February;ALGERIA;Kopi;744600.0;2.11
2017;March;ALGERIA;Kopi;1092000.0;2.13
2017;April;ALGERIA;Kopi;2278080.0;2.09
2017;May;ALGERIA;Kopi;3252600.0;2.08
2017;June;ALGERIA;Kopi;3001200.0;1.98
2017;July;ALGERIA;Kopi;1953000.0;2.08
2017;August;ALGERIA;Kopi;2124600.0;2.03
2017;September;ALGERIA;Kopi;1473600.0;1.92
2017;October;ALGERIA;Kopi;937200.0;1.97
2017;November;ALGERIA;Kopi;535800.0;1.85
2017;December;ALGERIA;Kopi;1113600.0;1.88
2017;January;ARGENTINA;Kopi;38400.0;2.07
2017;February;ARGENTINA;Kopi;38400.0;2.07
2017;March;ARGENTINA;Kopi;38400.0;2.07
2017;April;ARGENTINA;Kopi;38400.0;2.07
2017;May;ARGENTINA;Kopi;20000.0;2.13
2017;June;ARGENTINA;Kopi;38400.0;2.07
2017;July;ARGENTINA;Kopi;38400.0;2.07
2017;August;ARGENTINA;Kopi;38400.0;2.07
2017;September;ARGENTINA;Kopi;38400.0;2.07
2017;October;ARGENTINA;Kopi;38400.0;2.07
2017;November;ARGENTINA;Kopi;38400.0;2.07
2017;December;ARGENTINA;Kopi;38400.0;2.07
2017;January;ARMENIA;Kopi;132600.0;2.3
2017;February;ARMENIA;Kopi;76200.0;2.3
2017;March;ARMENIA;Kopi;76801.0;2.12
2017;April;ARMENIA;Kopi;133201.0;2.32
2017;May;ARMENIA;Kopi;94800.0;2.11
2017;June;ARMENIA;Kopi;247200.0;2.11
2017;July;ARMENIA;Kopi;229200.0;2.0
2017;August;ARMENIA;Kopi;171600.0;2.18
2017;September;ARMENIA;Kopi;75600.0;2.2
2017;October;ARMENIA;Kopi;229200.0;2.13
2017;November;ARMENIA;Kopi;112800.0;2.23
2017;December;ARMENIA;Kopi;95400.0;2.11
2017;January;AUSTRALIA;Kopi;366991.0;3.38
2017;February;AUSTRALIA;Kopi;367890.0;4.18
2017;March;AUSTRALIA;Kopi;744900.0;3.5
2017;April;AUSTRALIA;Kopi;190540.0;5.13
2017;May;AUSTRALIA;Kopi;161260.0;4.94
2017;June;AUSTRALIA;Kopi;1498760.0;2.63
2017;July;AUSTRALIA;Kopi;1704690.0;2.57
2017;August;AUSTRALIA;Kopi;289540.0;5.01
2017;September;AUSTRALIA;Kopi;218600.0;4.43
2017;October;AUSTRALIA;Kopi;729260.0;2.83
2017;November;AUSTRALIA;Kopi;197380.0;4.61
2017;December;AUSTRALIA;Kopi;150440.0;4.51
2017;January;BAHRAIN;Kopi;307.0;0.02
2017;February;BAHRAIN;Kopi;307.0;0.02
2017;March;BAHRAIN;Kopi;307.0;0.02
2017;April;BAHRAIN;Kopi;307.0;0.02
2017;May;BAHRAIN;Kopi;307.0;0.02
2017;June;BAHRAIN;Kopi;307.0;0.02
2017;July;BAHRAIN;Kopi;307.0;0.02
2017;August;BAHRAIN;Kopi;307.0;0.02
2017;September;BAHRAIN;Kopi;307.0;0.02
2017;October;BAHRAIN;Kopi;307.0;0.02
2017;November;BAHRAIN;Kopi;307.0;0.02
2017;December;BAHRAIN;Kopi;307.0;0.02
2017;January;BELGIUM;Kopi;648120.0;2.65
2017;February;BELGIUM;Kopi;1502720.0;2.38
2017;March;BELGIUM;Kopi;1247600.0;2.41
2017;April;BELGIUM;Kopi;605040.0;2.42
2017;May;BELGIUM;Kopi;384100.0;2.28
2017;June;BELGIUM;Kopi;1495860.0;2.15
2017;July;BELGIUM;Kopi;3360800.0;2.16
2017;August;BELGIUM;Kopi;1204200.0;2.41
2017;September;BELGIUM;Kopi;1103000.0;2.28
2017;October;BELGIUM;Kopi;526800.0;3.07
2017;November;BELGIUM;Kopi;451200.0;3.63
2017;December;BELGIUM;Kopi;626800.0;2.8
2017;January;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;February;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;March;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;April;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;May;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;June;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;July;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;August;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;September;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;October;BRUNEI DARUSSALAM;Kopi;624.0;1.69
2017;November;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;December;BRUNEI DARUSSALAM;Kopi;370.0;7.55
2017;January;BULGARIA;Kopi;170400.0;2.07
2017;February;BULGARIA;Kopi;114600.0;2.22
2017;March;BULGARIA;Kopi;114000.0;2.06
2017;April;BULGARIA;Kopi;549600.0;1.63
2017;May;BULGARIA;Kopi;540000.0;2.1
2017;June;BULGARIA;Kopi;393600.0;1.97
2017;July;BULGARIA;Kopi;414000.0;2.04
2017;August;BULGARIA;Kopi;350400.0;2.07
2017;September;BULGARIA;Kopi;288000.0;1.96
2017;October;BULGARIA;Kopi;184800.0;2.0
2017;November;BULGARIA;Kopi;372000.0;1.68
2017;December;BULGARIA;Kopi;369600.0;1.95
2017;January;CANADA;Kopi;288000.0;5.68
2017;February;CANADA;Kopi;595200.0;5.3
2017;March;CANADA;Kopi;326410.0;5.56
2017;April;CANADA;Kopi;204000.0;5.31
2017;May;CANADA;Kopi;592500.0;5.21
2017;June;CANADA;Kopi;325200.0;5.41
2017;July;CANADA;Kopi;518400.0;5.14
2017;August;CANADA;Kopi;632400.0;5.18
2017;September;CANADA;Kopi;153600.0;5.34
2017;October;CANADA;Kopi;249600.0;5.15
2017;November;CANADA;Kopi;153610.0;5.14
2017;December;CANADA;Kopi;135000.0;5.21
2017;January;CHINA;Kopi;995588.0;2.17
2017;February;CHINA;Kopi;738180.0;2.6
2017;March;CHINA;Kopi;185160.0;3.24
2017;April;CHINA;Kopi;2770020.0;2.18
2017;May;CHINA;Kopi;1998390.0;2.15
2017;June;CHINA;Kopi;1976866.0;1.86
2017;July;CHINA;Kopi;2928380.0;1.9
2017;August;CHINA;Kopi;1549530.0;2.1
2017;September;CHINA;Kopi;2922095.0;1.91
2017;October;CHINA;Kopi;1722145.0;1.89
2017;November;CHINA;Kopi;1608340.0;1.86
2017;December;CHINA;Kopi;143100.0;3.23
2017;January;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;February;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;March;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;April;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;May;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;June;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;July;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;August;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;September;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;October;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;November;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;December;COTE D'IVOIRE;Kopi;5997.6;2.23
2017;January;CZECH REPUBLIC;Kopi;129600.0;2.12
2017;February;CZECH REPUBLIC;Kopi;43200.0;2.03
2017;March;CZECH REPUBLIC;Kopi;43601.0;2.05
2017;April;CZECH REPUBLIC;Kopi;1000.0;5.220000000000001
2017;May;CZECH REPUBLIC;Kopi;1000.0;5.220000000000001
2017;June;CZECH REPUBLIC;Kopi;1000.0;5.220000000000001
2017;July;CZECH REPUBLIC;Kopi;1000.0;5.220000000000001
2017;August;CZECH REPUBLIC;Kopi;43200.0;2.07
2017;September;CZECH REPUBLIC;Kopi;108000.0;1.98
2017;October;CZECH REPUBLIC;Kopi;129600.0;1.9
2017;November;CZECH REPUBLIC;Kopi;1000.0;5.220000000000001
2017;December;CZECH REPUBLIC;Kopi;1000.0;5.220000000000001
2017;January;DENMARK;Kopi;34560.0;2.98
2017;February;DENMARK;Kopi;19200.0;5.37
2017;March;DENMARK;Kopi;19200.0;5.37
2017;April;DENMARK;Kopi;19200.0;5.37
2017;May;DENMARK;Kopi;19200.0;5.37
2017;June;DENMARK;Kopi;19200.0;5.37
2017;July;DENMARK;Kopi;420.0;4.93
2017;August;DENMARK;Kopi;19200.0;5.37
2017;September;DENMARK;Kopi;19200.0;5.37
2017;October;DENMARK;Kopi;19200.0;6.0
2017;November;DENMARK;Kopi;3000.0;5.72
2017;December;DENMARK;Kopi;19200.0;5.37
2017;January;EAST TIMOR;Kopi;624.0;1.7
2017;February;EAST TIMOR;Kopi;198.0;3.41
2017;March;EAST TIMOR;Kopi;360.0;1.56
2017;April;EAST TIMOR;Kopi;430.0;2.2800000000000002
2017;May;EAST TIMOR;Kopi;3600.0;2.06
2017;June;EAST TIMOR;Kopi;430.0;2.2800000000000002
2017;July;EAST TIMOR;Kopi;430.0;2.2800000000000002
2017;August;EAST TIMOR;Kopi;430.0;2.2800000000000002
2017;September;EAST TIMOR;Kopi;430.0;2.2800000000000002
2017;October;EAST TIMOR;Kopi;430.0;2.2800000000000002
2017;November;EAST TIMOR;Kopi;430.0;2.2800000000000002
2017;December;EAST TIMOR;Kopi;2041.2;1.88
2017;January;EGYPT;Kopi;576000.0;2.16
2017;February;EGYPT;Kopi;687600.0;2.2
2017;March;EGYPT;Kopi;2588400.0;2.29
2017;April;EGYPT;Kopi;1473000.0;2.24
2017;May;EGYPT;Kopi;2944800.0;2.17
2017;June;EGYPT;Kopi;1156200.0;2.1
2017;July;EGYPT;Kopi;3091800.0;2.19
2017;August;EGYPT;Kopi;3039000.0;2.25
2017;September;EGYPT;Kopi;2112600.0;2.2
2017;October;EGYPT;Kopi;2568000.0;2.23
2017;November;EGYPT;Kopi;1959600.0;2.15
2017;December;EGYPT;Kopi;1842600.0;2.07
2017;January;FRANCE;Kopi;619200.0;2.27
2017;February;FRANCE;Kopi;234000.0;2.1
2017;March;FRANCE;Kopi;31222.0;3.91
2017;April;FRANCE;Kopi;38400.0;6.52
2017;May;FRANCE;Kopi;62400.0;3.37
2017;June;FRANCE;Kopi;62400.0;3.005
2017;July;FRANCE;Kopi;520600.0;2.08
2017;August;FRANCE;Kopi;148050.0;2.73
2017;September;FRANCE;Kopi;103200.0;2.0
2017;October;FRANCE;Kopi;62400.0;3.005
2017;November;FRANCE;Kopi;385575.0;2.2
2017;December;FRANCE;Kopi;273060.0;2.41
2017;January;GEORGIA;Kopi;649200.0;2.13
2017;February;GEORGIA;Kopi;912600.0;2.18
2017;March;GEORGIA;Kopi;897000.0;2.17
2017;April;GEORGIA;Kopi;1066800.0;2.21
2017;May;GEORGIA;Kopi;1086200.0;2.18
2017;June;GEORGIA;Kopi;608600.0;2.09
2017;July;GEORGIA;Kopi;1283400.0;2.11
2017;August;GEORGIA;Kopi;1088460.0;2.18
2017;September;GEORGIA;Kopi;1215600.0;2.11
2017;October;GEORGIA;Kopi;1086000.0;2.04
2017;November;GEORGIA;Kopi;760200.0;2.04
2017;December;GEORGIA;Kopi;1052400.0;1.95
2017;January;GERMANY, FED. REP. OF;Kopi;3664340.0;2.23
2017;February;GERMANY, FED. REP. OF;Kopi;2314055.0;2.55
2017;March;GERMANY, FED. REP. OF;Kopi;2708520.0;2.82
2017;April;GERMANY, FED. REP. OF;Kopi;1951345.0;2.49
2017;May;GERMANY, FED. REP. OF;Kopi;3532055.0;2.3
2017;June;GERMANY, FED. REP. OF;Kopi;3240525.0;2.35
2017;July;GERMANY, FED. REP. OF;Kopi;8916838.0;2.15
2017;August;GERMANY, FED. REP. OF;Kopi;7061100.0;2.29
2017;September;GERMANY, FED. REP. OF;Kopi;3745300.0;2.14
2017;October;GERMANY, FED. REP. OF;Kopi;4517270.0;2.18
2017;November;GERMANY, FED. REP. OF;Kopi;2202900.0;2.5
2017;December;GERMANY, FED. REP. OF;Kopi;885340.0;3.29
2017;January;GREECE;Kopi;601200.0;2.2
2017;February;GREECE;Kopi;168000.0;2.05
2017;March;GREECE;Kopi;240600.0;2.13
2017;April;GREECE;Kopi;240600.0;2.11
2017;May;GREECE;Kopi;95400.0;2.17
2017;June;GREECE;Kopi;379800.0;2.15
2017;July;GREECE;Kopi;310200.0;2.08
2017;August;GREECE;Kopi;150000.0;2.22
2017;September;GREECE;Kopi;112200.0;2.16
2017;October;GREECE;Kopi;111600.0;2.14
2017;November;GREECE;Kopi;132600.0;2.16
2017;December;GREECE;Kopi;114600.0;2.05
2017;January;HONG KONG;Kopi;104125.0;2.4
2017;February;HONG KONG;Kopi;96000.0;2.19
2017;March;HONG KONG;Kopi;88724.0;2.4
2017;April;HONG KONG;Kopi;105000.0;2.72
2017;May;HONG KONG;Kopi;136690.0;2.43
2017;June;HONG KONG;Kopi;76800.0;2.14
2017;July;HONG KONG;Kopi;100260.0;2.37
2017;August;HONG KONG;Kopi;152805.0;2.33
2017;September;HONG KONG;Kopi;82385.0;2.39
2017;October;HONG KONG;Kopi;39000.0;2.13
2017;November;HONG KONG;Kopi;85070.0;2.81
2017;December;HONG KONG;Kopi;154112.45;2.07
2017;January;ICELAND;Kopi;12500.0;4.74
2017;February;ICELAND;Kopi;12500.0;4.74
2017;March;ICELAND;Kopi;12500.0;4.74
2017;April;ICELAND;Kopi;12500.0;4.74
2017;May;ICELAND;Kopi;12500.0;4.74
2017;June;ICELAND;Kopi;12500.0;4.74
2017;July;ICELAND;Kopi;12500.0;4.74
2017;August;ICELAND;Kopi;9000.0;4.68
2017;September;ICELAND;Kopi;12500.0;4.74
2017;October;ICELAND;Kopi;12500.0;4.74
2017;November;ICELAND;Kopi;12500.0;4.74
2017;December;ICELAND;Kopi;12500.0;4.74
2017;January;INDIA;Kopi;450000.0;1.52
2017;February;INDIA;Kopi;1248000.0;1.82
2017;March;INDIA;Kopi;547000.0;1.89
2017;April;INDIA;Kopi;355000.0;2.01
2017;May;INDIA;Kopi;549000.0;2.07
2017;June;INDIA;Kopi;445000.0;2.0
2017;July;INDIA;Kopi;1182000.0;1.85
2017;August;INDIA;Kopi;799000.0;1.83
2017;September;INDIA;Kopi;996000.0;1.94
2017;October;INDIA;Kopi;456000.0;2.06
2017;November;INDIA;Kopi;538000.0;2.0
2017;December;INDIA;Kopi;726000.0;2.02
2017;January;IRAN (ISLAMIC REPUBLIC OF);Kopi;31200.0;2.92
2017;February;IRAN (ISLAMIC REPUBLIC OF);Kopi;91800.0;2.62
2017;March;IRAN (ISLAMIC REPUBLIC OF);Kopi;76880.0;2.6
2017;April;IRAN (ISLAMIC REPUBLIC OF);Kopi;76800.0;2.61
2017;May;IRAN (ISLAMIC REPUBLIC OF);Kopi;93600.0;2.54
2017;June;IRAN (ISLAMIC REPUBLIC OF);Kopi;57600.0;2.38
2017;July;IRAN (ISLAMIC REPUBLIC OF);Kopi;109600.0;2.84
2017;August;IRAN (ISLAMIC REPUBLIC OF);Kopi;199840.0;2.66
2017;September;IRAN (ISLAMIC REPUBLIC OF);Kopi;172820.0;2.34
